,Code,year,VaccinePct
830,PRK,2004,95.3
831,PRK,2005,96.2
832,PRK,2006,96.0
833,PRK,2007,99.0
834,PRK,2008,98.0
835,PRK,2009,97.8
836,PRK,2010,99.00008677
837,PRK,2011,98.75859140000001
838,PRK,2012,98.9
839,PRK,2013,99.1
840,PRK,2014,99.0
841,PRK,2015,98.4
842,PRK,2016,98.7
843,COD,2000,46.0
844,COD,2001,37.0
845,COD,2002,45.0
846,COD,2003,54.0
847,COD,2004,64.0
848,COD,2005,69.7
849,COD,2006,73.0
850,COD,2007,79.0
851,COD,2008,77.0
852,COD,2009,86.10607702
853,COD,2010,87.2909437
854,COD,2011,84.91051787
855,COD,2012,91.53990176
856,COD,2013,88.03719981
857,COD,2014,89.21938576
858,COD,2015,91.0
859,COD,2016,89.9
860,ECU,2000,-1.0
861,ECU,2001,116.1
862,ECU,2002,79.8
863,ECU,2003,99.0
864,ECU,2004,100.0
865,ECU,2005,93.04
866,ECU,2006,97.0
867,ECU,2007,103.0
868,ECU,2008,98.0
869,ECU,2009,112.9479004
870,ECU,2010,110.7541547
871,ECU,2011,94.38610393
872,ECU,2012,101.3165382
873,ECU,2013,96.50952728
874,ECU,2014,85.0
875,ECU,2015,83.57933033
876,ECU,2016,85.70620793
877,EGY,2000,97.6
878,EGY,2001,97.4
879,EGY,2002,96.9
880,EGY,2003,97.5
881,EGY,2004,96.6
882,EGY,2005,97.5
883,EGY,2006,98.0
884,EGY,2007,98.0
885,EGY,2008,92.0
886,EGY,2009,95.43797203
887,EGY,2010,96.1
888,EGY,2011,-1.0
889,EGY,2012,93.0
890,EGY,2013,96.3
891,EGY,2014,93.2
892,EGY,2015,92.4
893,EGY,2016,95.17994361
894,SLV,2000,97.0
895,SLV,2001,82.0
896,SLV,2002,93.0
897,SLV,2003,90.0
898,SLV,2004,93.0
899,SLV,2005,99.0
900,SLV,2006,98.0
901,SLV,2007,100.0
902,SLV,2008,95.0
903,SLV,2009,91.0
904,SLV,2010,92.0
905,SLV,2011,89.0
906,SLV,2012,93.07731521
907,SLV,2013,93.59043672
908,SLV,2014,94.0
909,SLV,2015,-1.0
910,SLV,2016,89.87260177
911,GNQ,2000,18.5
912,GNQ,2001,20.0
913,GNQ,2002,63.0
914,GNQ,2003,49.0
915,GNQ,2004,32.8
916,GNQ,2005,24.1
917,GNQ,2006,25.0
918,GNQ,2007,-1.0
919,GNQ,2008,76.0
920,GNQ,2009,77.4
921,GNQ,2010,51.0
922,GNQ,2011,50.0
923,GNQ,2012,33.67588933
924,GNQ,2013,40.82969432
925,GNQ,2014,42.29242799
926,GNQ,2015,23.43502985
927,GNQ,2016,28.99063476
928,ERI,2000,50.0
929,ERI,2001,52.0
930,ERI,2002,52.0
931,ERI,2003,62.0
932,ERI,2004,62.0
933,ERI,2005,68.2
934,ERI,2006,69.0
935,ERI,2007,64.0
936,ERI,2008,66.0
937,ERI,2009,61.0
938,ERI,2010,52.80861313
939,ERI,2011,73.0
940,ERI,2012,77.0
941,ERI,2013,75.1
942,ERI,2014,71.74182171
943,ERI,2015,68.0
944,ERI,2016,80.0
945,EST,2000,93.0
946,EST,2001,95.0
947,EST,2002,95.0
948,EST,2003,95.0
949,EST,2004,96.0
950,EST,2005,96.0
951,EST,2006,96.0
952,EST,2007,96.0
953,EST,2008,95.0
954,EST,2009,95.2
955,EST,2010,95.1
956,EST,2011,93.9
957,EST,2012,93.6
958,EST,2013,93.7
959,EST,2014,93.4
960,EST,2015,93.4
961,EST,2016,93.2
962,ETH,2000,37.0
963,ETH,2001,40.0
964,ETH,2002,42.0
965,ETH,2003,44.0
966,ETH,2004,56.0
967,ETH,2005,59.4
968,ETH,2006,63.0
969,ETH,2007,65.0
970,ETH,2008,74.0
971,ETH,2009,74.9
972,ETH,2010,81.1
973,ETH,2011,81.94754709
974,ETH,2012,80.0
975,ETH,2013,76.0
976,ETH,2014,84.00001834
977,ETH,2015,92.13590038
978,ETH,2016,93.21569619
979,FJI,2000,-1.0
980,FJI,2001,-1.0
981,FJI,2002,88.36
982,FJI,2003,-1.0
983,FJI,2004,61.8
984,FJI,2005,65.0
985,FJI,2006,100.0
986,FJI,2007,81.0
987,FJI,2008,75.0
988,FJI,2009,71.7
989,FJI,2010,73.0
990,FJI,2011,82.1
991,FJI,2012,85.0
992,FJI,2013,80.0
993,FJI,2014,86.0
994,FJI,2015,84.5
995,FJI,2016,84.44444444
996,FIN,2000,-1.0
997,FIN,2001,-1.0
998,FIN,2002,-1.0
999,FIN,2003,-1.0
1000,FIN,2004,-1.0
1001,FIN,2005,-1.0
1002,FIN,2006,-1.0
1003,FIN,2007,-1.0
1004,FIN,2008,-1.0
1005,FIN,2009,-1.0
1006,FIN,2010,-1.0
1007,FIN,2011,-1.0
1008,FIN,2013,-1.0
1009,FIN,2015,-1.0
1010,FIN,2016,-1.0
1011,FRA,2000,-1.0
1012,FRA,2001,-1.0
1013,FRA,2002,-1.0
1014,FRA,2003,-1.0
1015,FRA,2004,-1.0
1016,FRA,2005,-1.0
1017,FRA,2006,-1.0
1018,FRA,2007,-1.0
1019,FRA,2008,-1.0
1020,FRA,2009,-1.0
1021,FRA,2010,-1.0
1022,FRA,2011,-1.0
1023,FRA,2012,-1.0
1024,FRA,2013,-1.0
1025,FRA,2014,-1.0
1026,FRA,2015,-1.0
1027,FRA,2016,90.5
1028,GAB,2000,27.0
1029,GAB,2001,24.0
1030,GAB,2002,30.0
1031,GAB,2003,64.0
1032,GAB,2004,38.0
1033,GAB,2005,30.0
1034,GAB,2006,44.0
